nm_loja;nm_cidade;sg_estado;nm_regiao;nm_produto;nm_subcategoria;nm_categoria;nm_departamento;nm_promocao;de_tipo_reducao_preco;de_veiculo_divulgacao;de_tipo_display;dt_compra;nm_dia_da_semana;dt_mes;dt_ano;fl_feriado;dt_dia;dt_semestre;vl_total_vendas;qtd_unidades_antigas;qtd_unidades_vendidas;vl_total_custo;qtd_clientes;nm_pais
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-21;Segunda;11;2006;Não;21;4;168.93;76;76;142.87;69;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-11-29;Terça;11;2006;Não;29;4;88.66;40;40;73.93;25;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-02;Sexta;12;2006;Não;02;4;94.16;95;95;80.15;89;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-03;Sábado;12;2006;Não;03;4;51.27;52;52;45.44;48;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-06;Terça;12;2006;Não;06;4;64.5;43;43;53.43;22;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-08;Quinta;12;2006;Não;08;4;151.75;68;68;129.05;54;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-09;Sexta;12;2006;Não;09;4;144.56;65;65;119.77;45;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-29;Quinta;12;2006;Não;29;4;122.89;83;83;103.79;65;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Compre mais, pague menos;Sem redução;Nenhum;Gôndola;2006-12-30;Sexta;12;2006;Não;30;4;37.37;38;38;31.27;31;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-01-12;Quinta;01;2007;Sim;12;1;48.72;49;49;40.27;44;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-07;Terça;02;2007;Não;07;1;79.8;81;81;67.9;53;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-08;Quarta;02;2007;Não;08;1;210.77;122;122;169.62;98;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-22;Quarta;02;2007;Não;22;1;128.34;58;58;105.77;52;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-24;Sexta;02;2007;Não;24;1;84.77;86;86;68.2;57;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-02-25;Sábado;02;2007;Não;25;1;96.22;97;97;77.9;94;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-02;Sábado;03;2007;Não;02;1;66.27;67;67;56.32;60;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-12;Terça;03;2007;Não;12;1;10.27;10;10;8.79;7;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-14;Quinta;03;2007;Não;14;1;84.43;85;85;68.58;79;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-15;Sexta;03;2007;Não;15;1;133.68;90;90;109.93;48;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-19;Terça;03;2007;Não;19;1;32.31;33;33;26.61;22;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-22;Sexta;03;2007;Não;22;1;159.03;71;71;128.05;43;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Detergente Vap;Produtos de Limpeza;Suprimentos;Domésticos;Semana especial;Sem redução;Nenhum;Registro;2007-03-25;Segunda;03;2007;Sim;25;1;50.48;34;34;41.98;29;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Rack;2007-01-11;Quarta;01;2007;Não;11;1;17.09;23;23;14.86;23;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Rack;2007-01-13;Sexta;01;2007;Não;13;1;7.81;11;11;6.82;5;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Panfletagem;Sem redução;Rádio;Rack;2007-01-18;Quarta;01;2007;Não;18;1;52.76;48;48;42.29;40;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-02;Domingo;10;2006;Não;02;4;23.54;48;48;20.14;44;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-10;Segunda;10;2006;Não;10;4;55.81;76;76;47.78;66;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-16;Domingo;10;2006;Não;16;4;69.38;94;94;60.69;63;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-02;Quarta;11;2006;Não;02;4;60.09;55;55;50.48;51;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-22;Terça;11;2006;Não;22;4;48.38;44;44;39.28;31;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-26;Sábado;11;2006;Não;26;4;6.06;8;8;5.14;4;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-04;Domingo;12;2006;Não;04;4;37.870000000000005;67;67;32.09;53;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-07;Quarta;12;2006;Não;07;4;32.82;67;67;29.37;50;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-08;Quinta;12;2006;Não;08;4;101.5;92;92;82.07;87;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-10;Sábado;12;2006;Não;10;4;67.87;92;92;54.95;60;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-14;Quarta;12;2006;Não;14;4;38.18;78;78;31.2;54;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-17;Sábado;12;2006;Não;17;4;45.21;62;62;39.09;33;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-19;Segunda;12;2006;Não;19;4;41.09;56;56;34.97;29;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-24;Sábado;12;2006;Não;24;4;42.67;87;87;35.47;59;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-03;Terça;01;2007;Não;03;1;73.15;100;100;64.7;83;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-09;Segunda;01;2007;Não;09;1;74.23;67;67;63.02;63;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-21;Sábado;01;2007;Não;21;1;78.15;71;71;67.93;39;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-02;Quinta;02;2007;Não;02;1;49.04;67;67;43.53;52;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-19;Domingo;02;2007;Não;19;1;0.16;0;0;0.14;0;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-28;Quinta;02;2007;Não;28;1;11.02;15;15;9.45;10;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-28;Terça;02;2007;Não;28;1;27.66;56;56;22.71;36;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-03;Domingo;03;2007;Não;03;1;49.61;67;67;39.81;35;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-18;Segunda;03;2007;Não;18;1;52.38;48;48;43.54;47;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Especialidades Nestlé;Guloseimas;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-27;Quarta;03;2007;Não;27;1;44.16;60;60;35.53;30;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-26;Terça;03;2007;Não;26;1;59.7;96;96;86.25;58;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-29;Sexta;03;2007;Não;29;1;10.48;17;17;15.31;15;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Noite maluca;Temporário;Jornal diário;Fim do corredor;2007-03-31;Domingo;03;2007;Não;31;1;6.37;10;10;8.8;9;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-03;Segunda;10;2006;Não;03;4;35.16;23;23;30.94;12;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-13;Quinta;10;2006;Não;13;4;47.49;69;69;42.38;35;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-15;Sábado;10;2006;Não;15;4;71.38;46;46;63.59;24;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-20;Quinta;10;2006;Não;20;4;30.66;44;44;25.92;35;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-23;Domingo;10;2006;Não;23;4;35.54;52;52;31.68;31;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-25;Terça;10;2006;Não;25;4;36.7;35;35;32.07;31;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-31;Segunda;10;2006;Sim;31;4;59.11;86;86;52.64;59;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-03;Quinta;11;2006;Não;03;4;111.26;72;72;89.13;40;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-10;Quinta;11;2006;Não;10;4;47.99;70;70;42.98;57;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-21;Segunda;11;2006;Não;21;4;96.24;93;93;79.7;85;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-17;Sábado;12;2006;Não;17;4;7.91;11;11;6.78;10;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-28;Quarta;12;2006;Não;28;4;84.69;82;82;72.62;69;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-31;Sábado;12;2006;Não;31;4;29.05;42;42;23.99;37;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-20;Sexta;01;2007;Não;20;1;78.37;76;76;64.72;50;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-29;Domingo;01;2007;Não;29;1;24.88;36;36;21.78;35;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-31;Terça;01;2007;Sim;31;1;63.48;92;92;51.06;59;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-02;Quinta;02;2007;Não;02;1;24.32;35;35;21.7;22;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-14;Terça;02;2007;Não;14;1;111.05;72;72;98.24;58;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-21;Terça;02;2007;Não;21;1;31.55;20;20;26.15;17;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-28;Terça;02;2007;Não;28;1;96.06;93;93;83.62;66;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Tapete Vermelho;Instantânea;Panfleto;Nenhum;2007-03-09;Sábado;03;2007;Não;09;1;40.21;83;83;50.53;59;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Tapete Vermelho;Instantânea;Panfleto;Nenhum;2007-03-10;Domingo;03;2007;Não;10;1;62.37;86;86;72.14;67;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fandangos;Salgados;Comida;Mercearia;Tapete Vermelho;Instantânea;Panfleto;Nenhum;2007-03-13;Quarta;03;2007;Não;13;1;155.19;170;170;186.26999999999998;113;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-15;Quarta;02;2007;Não;15;1;56.13;47;47;54.26;30;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-17;Sexta;02;2007;Não;17;1;47.62;90;90;45.36;50;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-19;Domingo;02;2007;Não;19;1;49.06;92;92;45.0;65;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-27;Segunda;02;2007;Não;27;1;0.28;1;1;0.28;0;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-29;Terça;11;2006;Não;29;4;30.65;38;38;29.49;26;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-01;Sábado;10;2006;Não;01;4;105.9;80;80;89.29;42;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-12;Quarta;10;2006;Não;12;4;21.45;16;16;17.46;8;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-20;Quinta;10;2006;Não;20;4;13.65;23;23;11.96;18;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-26;Quarta;10;2006;Não;26;4;83.31;94;94;67.26;48;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-04;Sexta;11;2006;Não;04;4;42.24;32;32;34.54;21;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-05;Sábado;11;2006;Não;05;4;128.04999999999998;116;116;111.91;91;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-11-09;Quarta;11;2006;Não;09;4;62.6;71;71;53.27;38;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-10;Sábado;12;2006;Não;10;4;68.56;77;77;59.91;72;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-17;Sábado;12;2006;Não;17;4;41.01;70;70;33.94;49;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-26;Segunda;12;2006;Não;26;4;2.5;4;4;2.11;4;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-27;Terça;12;2006;Não;27;4;120.49;91;91;106.04;61;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-12-31;Sábado;12;2006;Não;31;4;57.01;97;97;49.22;82;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-02;Segunda;01;2007;Não;02;1;0.72;1;1;0.63;1;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-06;Sexta;01;2007;Não;06;1;51.46;58;58;45.31;37;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-14;Sábado;01;2007;Não;14;1;28.22;48;48;25.01;38;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-19;Quinta;01;2007;Não;19;1;10.12;11;11;8.6;11;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-20;Sexta;01;2007;Não;20;1;55.47;42;42;46.65;27;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-01-24;Terça;01;2007;Não;24;1;38.32;65;65;33.0;59;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-04;Sábado;02;2007;Não;04;1;83.85;95;95;74.1;66;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-10;Sexta;02;2007;Não;10;1;9.61;11;11;8.29;9;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-12;Domingo;02;2007;Não;12;1;0.38;0;0;0.31;0;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-02-13;Segunda;02;2007;Não;13;1;64.29;48;48;52.7;38;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-05;Terça;03;2007;Não;05;1;27.9;47;47;23.16;27;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-22;Sexta;03;2007;Não;22;1;45.38;51;51;38.36;31;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-23;Sábado;03;2007;Não;23;1;57.2;43;43;48.18;28;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-27;Quarta;03;2007;Não;27;1;111.11;84;84;97.81;67;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Fanta Laranja;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2007-03-30;Sábado;03;2007;Não;30;1;29.04;22;22;23.51;16;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Guaraná Kuat;Refrigerantes;Bebidas;Mercearia;Cupom Exclusivo;Cupom;Carta;Nenhum;2007-02-24;Sexta;02;2007;Não;24;1;2.06;2;2;2.0;1;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Guaraná Kuat;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-24;Quinta;11;2006;Sim;24;4;27.42;34;34;26.25;33;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Guaraná Kuat;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-26;Sábado;11;2006;Não;26;4;47.32;59;59;47.31;44;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Guaraná Kuat;Refrigerantes;Bebidas;Mercearia;Dois por um;Cupom;Jornal de Domingo;Nenhum;2006-11-29;Terça;11;2006;Não;29;4;23.43;44;44;21.55;23;Brasil
Loja 12;Rio de Janeiro;RJ;Sudeste;Guaraná Kuat;Refrigerantes;Bebidas;Mercearia;Sem Promoção;Sem redução;Nenhum;Nenhum;2006-10-12;Quarta;10;2006;Não;12;4;19.47;22;22;15.76;18;Brasil
